alpha,beta
-17.25821139384715,4.099920494898377
-17.260967466648758,4.101147643095151
-17.270671047392987,3.9274001422601748
-17.275597785259524,3.8762586268753734
-17.26376870192808,4.0408557098464115
-17.272392905456922,3.907172094837682
-17.280062521139886,3.794275634166254
-17.27354635320305,3.92936211868967
-17.280999847287706,3.8124810241751446
-17.27962483524586,3.8320130534543804
-17.27810292702004,3.8268808173306703
-17.26882894875091,3.9847012127502204
-17.27177113208692,3.96044399570899
-17.273403993094107,3.952186458360906
-17.269409140816244,3.998770218068979
-17.263496870624266,4.092941892978539
-17.265592252931576,4.089446017441332
-17.27469737098929,3.9553454689031184
-17.28619450394718,3.7855633635089387
-17.27853694715113,3.9304892993559384
-17.27976961400558,3.967315278763782
-17.284516303451873,3.8595331701860807
-17.279657205794386,3.9406846104434563
-17.28294235993116,3.8596536970808595
-17.289995047214965,3.7044178189208314
-17.279607330551336,3.8364902666625795
-17.27101426507309,3.9566465251119514
-17.275339985771193,3.9065323363308666
-17.273113793927124,3.968814341700801
-17.267018691212154,4.074995298255417
-17.271762636014238,3.962436516829314
-17.27886390666837,3.831995644718083
-17.281037048740988,3.814348878848708
-17.265154698442938,4.092760745927882
-17.26880794763602,3.9946281289614296
-17.26767232189376,3.991963706670973
-17.26375582040011,4.0934689637056065
-17.267527733700206,4.043637466538628
-17.272905696362503,3.9963601707781007
-17.27774568532794,3.8993017679667825
-17.287553790648946,3.7150701467653917
-17.28937701993392,3.683160650205515
-17.290027023124498,3.6455165007420893
-17.27407970316533,3.8994475286352603
-17.2782901077359,3.815984403261017
-17.266303840032947,4.003669971355018
-17.282399939588117,3.7397435427111576
-17.284073759875316,3.7397192670562496
-17.284400927069004,3.7395858143374308
-17.272254078366494,3.959030071179789
-17.274937412202796,3.909148809437345
-17.267696309696902,4.042620204591955
-17.270394436098876,3.9958159955376504
-17.286211914075515,3.707492282877916
-17.27770521842043,3.841777427905361
-17.27322662100735,3.9520239146905136
-17.272173980864814,3.90641730244549
-17.265598821305783,4.090748660847652
-17.263062108879808,4.096777010813663
-17.259697363376326,4.230601627954562
-17.268406760152978,4.087320591234367
-17.277523356291216,3.9082160988070718
-17.281508278765163,3.900922724407153
-17.27178486723709,4.09303973657532
-17.283032489599876,3.853993194107204
-17.273939090997725,4.010229160111408
-17.277122954774615,4.011043355252915
-17.282411182762086,3.8899955736499923
-17.293518726499475,3.683398294818562
-17.296321186612147,3.6403826618905915
-17.29277440227007,3.6485755642475564
-17.282787702718373,3.7840273272114398
-17.28279938782146,3.7959226894997653
-17.27857029066285,3.846811278226163
-17.281275476492322,3.800430325098699
-17.28743615609877,3.729266100446845
-17.288487122514546,3.7472654398216374
-17.28010560144392,3.8706283015303473
-17.272840423949432,3.9861897718939705
-17.288010615093892,3.684717487912292
-17.28699522164118,3.667995107400543
-17.28446257891574,3.7045979298097116
-17.276790068463615,3.7921059294493915
-17.281779268974734,3.6741977206846026
-17.27674663348274,3.7924370922650468
-17.271522870527996,3.8926017968420306
-17.267618190681937,3.9684697100813233
-17.272792454733256,3.878135939506781
-17.26969488981239,3.9329645112401828
-17.270020126911394,3.9422736954083133
-17.27515193969227,3.8837296542775293
-17.26730539026835,3.9848209475029197
-17.269326792202275,3.9374032611543237
-17.27307416593659,3.857710206905134
-17.278616537587734,3.7694619234428686
-17.266398420772283,3.9795043949931177
-17.272100136274275,3.8460322201484716
-17.272465870386032,3.810316553125978
-17.26757917691971,3.9247234738784065
-17.269328579745103,3.90017567970186
-17.279753990808913,3.75633551441367
-17.266451799895517,3.933449520211852
-17.26496462950314,4.026083493631127
-17.27544438199614,3.8590359787696733
-17.273951470081972,3.874932540117968
-17.25627627350582,4.265384134859695
-17.269194476734878,4.0324389273818815
-17.259625901580545,4.225197348296718
-17.2727218218836,3.9450921174397533
-17.27288186684396,3.939347933123104
-17.27688026372936,3.845202822649034
-17.28889234317384,3.6340728008267997
-17.28080914721405,3.787081793175126
-17.26570508033587,4.094166322421477
-17.26013333140228,4.2048276887423235
-17.260319032834726,4.252204837505471
-17.265389362842058,4.167693796404585
-17.271452283182164,4.066504434901035
-17.276421208720382,4.04045272587647
-17.276106387548857,4.048760180306681
-17.278843220002653,3.9555330396294646
-17.287315281359355,3.8572129311285144
-17.283957133743968,3.8837244159548874
-17.274485262995015,4.102779444140318
-17.277571065515303,4.050646220651473
-17.280079625446888,4.014375477334539
-17.273528866901216,4.103762025509533
-17.29317603952193,3.7458651966690235
-17.292016772633797,3.7313194150586924
-17.290298728125045,3.7654213605820095
-17.287386027795744,3.7615788579767804
-17.292135794945235,3.6604158981159323
-17.281922856579005,3.810121722593049
-17.283586701634796,3.7987659801346734
-17.28015473109087,3.8737705956750257
-17.271606104929887,3.984029116272937
-17.26804062962251,4.019396113969114
-17.259416440752464,4.188401832818468
-17.281018863771923,3.8452544876106796
-17.271398676732108,4.032505332975184
-17.27031574486669,4.114717799864489
-17.27344608297262,4.0280566810776675
-17.278339089622776,3.998053450207987
-17.2812162287506,3.9274811396879294
-17.270352123082176,4.15260868327771
-17.282203429298768,3.940594940567403
-17.270856253675003,4.136038321965703
-17.27694670519736,3.9828818592294812
-17.278364289190677,3.9358584528760927
-17.280924854170426,3.898883967549379
-17.28946576795206,3.7532923819164608
-17.27686759883334,3.981393761367782
-17.27795450932047,3.9236144310680534
-17.284898705392195,3.8003641470903515
-17.28944078828023,3.7165602444851373
-17.29633677364779,3.610879675316246
-17.28962593019764,3.709314914124637
-17.289874105039374,3.7285365545511517
-17.283527191228337,3.9115415239106874
-17.279580766152595,3.9891200511816947
-17.284594273802693,3.926820105963586
-17.27935918004603,4.028433454524171
-17.282592440594343,4.003708492820267
-17.281885265566544,4.008878951227368
-17.284575655014294,3.9424106290696512
-17.286417798519132,3.908112974540627
-17.296787645997693,3.7102531843938973
-17.28965935612581,3.8564342677298633
-17.277757915778313,4.052897050620829
-17.285782699334053,3.906064555843241
-17.277089019239657,4.019615557342007
-17.2803393387762,4.004134221336721
-17.277660438403757,4.046439303243364
-17.27354771083385,4.093627620785092
-17.272551478561716,4.092037906301374
-17.283022169157128,3.9436424629946187
-17.280029488092904,4.004293889650215
-17.28871948865278,3.833925716257051
-17.28974463545383,3.8267147770638554
-17.291836625577634,3.759322993110441
-17.288261880487042,3.7938567520727022
-17.276180325826495,3.951520352244254
-17.279628896975023,3.847816937585958
-17.276843804066626,3.914140255151102
-17.27578945138977,3.8755933980451163
-17.270256861224432,3.9988932203028953
-17.26868134559406,3.9894306013981704
-17.27192415627349,3.929415100200528
-17.27488350618589,3.8319467904584346
-17.272245596442243,3.8418361938018903
-17.271877748200037,3.8124314721489885
-17.2682147065382,3.8635344965544314
-17.272305198792836,3.8042630333584673
-17.272596451787514,3.8028706917176605
-17.26825076022952,3.89916030202343
-17.263201672732013,3.9628735603805474
-17.26233539653087,3.94710548297844
-17.267025535788328,3.8345917301886625
-17.26585679827476,3.8544230363169176
-17.263541621840353,3.9155499954055637
-17.257394913447353,4.076792813318052
-17.260071884180853,4.083019319137873
-17.27240600052915,3.8895731674324425
-17.266825990259207,3.987326317628214
-17.273152622545755,3.9028464895241126
-17.278887288630635,3.7976697075475925
-17.282511061712583,3.736740757057752
-17.275929651220373,3.9006896585519737
-17.27984968857696,3.906399043823481
-17.28112665943881,3.9030535985683703
-17.286554703914785,3.8181773809673967
-17.281005912654933,3.966426699101771
-17.280719375225207,3.9455089308063545
-17.276842351239097,4.032868037868181
-17.284795250196332,3.8569557646348622
-17.28652258934048,3.859638899123665
-17.27928988756005,4.003163694927926
-17.28248771171618,3.9864380496694882
-17.288841874597786,3.8825625423789365
-17.283710445680537,3.977194562443416
-17.295255728186966,3.799113684993718
-17.292512519386644,3.812285616610393
-17.293699948400725,3.816384256626882
-17.285760845402006,3.9712775994280327
-17.288677997201006,3.9087719043456097
-17.2907844123848,3.9026392336837032
-17.288485450921037,3.9768819346709376
-17.296177371203164,3.9014420658044946
-17.292137055958232,3.90860821692727
-17.29361615711338,3.851662661711654
-17.29547260301958,3.805585202612659
-17.296884751666646,3.7874849033769262
-17.293343283729357,3.8710869123023928
-17.29936924207298,3.795357706255455
-17.296761505028083,3.8193695951696585
-17.29056123305138,3.9012662829459033
-17.302137088773755,3.728775424080851
-17.299908755814702,3.775872090301698
-17.28917779722659,4.026927241013698
-17.28804484475131,4.005182585012536
-17.275508302135957,4.2352016741514324
-17.281189737011843,4.201839087231671
-17.293341955476834,4.01749863088275
-17.29656522775413,4.00384071482139
-17.30308299793909,3.876494543648902
-17.297555533704063,3.9623980116718385
-17.30635736339351,3.8511809033441105
-17.300807937018323,3.970632078208074
-17.298656936365344,4.009537209244709
-17.315882695455777,3.7321554842205
-17.30618882781781,3.928183700387688
-17.31341992560084,3.842322430612004
-17.30082675808662,4.089776915078874
-17.309758188937895,3.916616783469901
-17.311551045487324,3.8726676726477454
-17.304073808166592,4.007652257453774
-17.300963402385324,4.092346904673053
-17.300668489803922,4.089699450844493
-17.305010419361718,4.017669704221587
-17.31359524648414,3.8368784443714268
-17.310040724961468,3.881700437442672
-17.311342081744186,3.853469477073109
-17.313832155585573,3.805076105444952
-17.310314388595916,3.8752440718520376
-17.304795381135953,3.956834329808782
-17.311248734443424,3.831960895070557
-17.306726935701647,3.8948144860803136
-17.300984581600016,3.9885960385452566
-17.30694400349681,3.9076884372635226
-17.313862678138143,3.7884137653504997
-17.3217150123425,3.638762455441531
-17.314216826198876,3.7974374367103856
-17.294699663792574,4.144840242833155
-17.301544889086543,4.013215450830667
-17.311754259807135,3.8628990720394345
-17.317190081192905,3.807665722676823
-17.321131753448185,3.7198582698937357
-17.326040025442943,3.6426263401979004
-17.318131079012943,3.7555477096316197
-17.31380843898239,3.828732925564232
-17.320524711384966,3.7018234657335842
-17.32418253432103,3.599400954084537
-17.320581196526536,3.6731465289939704
-17.319629570106557,3.6880143480299994
-17.32084174320075,3.624530335851631
-17.32588809675358,3.5283048640594683
-17.312031228642006,3.8424818173865236
-17.314083171842185,3.8300835616671978
-17.29791313764229,4.122183048738646
-17.306382714688826,3.9897319723289226
-17.30583177441548,4.03620195761274
-17.309723923811536,4.008672687804423
-17.315376581543777,3.9714805442782724
-17.311504757734216,4.064545047713133
-17.319640712828818,3.96360868540353
-17.320704195968695,3.9366888104957094
-17.320312193587693,3.9852488758865174
-17.313511698939255,4.082575814782968
-17.319465169753343,3.9296927219102806
-17.31720336877831,3.9355906096779765
-17.323462959675847,3.822806745778591
-17.31273444624852,4.001018782915052
-17.32338966819134,3.8050655771320487
-17.326001821337474,3.7688860594257263
-17.32334861780928,3.8701959040297353
-17.320500863199804,3.879010732779336
-17.318686606307114,3.9106223004252167
-17.310220559881557,4.013923806485469
-17.32264805438379,3.7959074789346756
-17.319038167685193,3.869925830258853
-17.30773668115611,4.061183045905347
-17.319686389436935,3.8192708717170105
-17.3220799605275,3.8274355061907412
-17.308299125787233,4.0684984372808275
-17.316692975965925,3.9120459624648474
-17.312600612963013,3.9995498904740843
-17.318834939222135,3.8933345631240166
-17.31099064541225,4.084531586328113
-17.316093010401016,4.041308984336069
-17.327199020863304,3.8670938792878786
-17.321648411646372,4.032261170145998
-17.330255211097604,3.839436214959565
-17.319141870973507,4.059099419739555
-17.32520328181602,3.9575217661996724
-17.316031403316202,4.1116878236818515
-17.32629250695555,3.9499791196408958
-17.323542576874146,3.985822810102766
-17.328473720320954,3.9160084423335944
-17.32755555042203,3.9707025760687014
-17.334705597399402,3.873156693414497
-17.32920930355342,4.049414804811716
-17.34350507190902,3.780213308198597
-17.343874194375914,3.743250050684783
-17.343325900398955,3.755138552463254
-17.344584289957925,3.7103754994973803
-17.326854647148924,4.0501200752441715
-17.32696767050698,4.069723240822788
-17.324672863200856,4.157316622189088
-17.34500429516224,3.7929018962434817
-17.338256667037037,3.876747960606758
-17.347060803878364,3.6959785525411353
-17.337534394638002,3.8603915617605047
-17.335086660044183,3.8868028509902435
-17.320128512719165,4.153929244151989
-17.324894480307577,4.049660605540407
-17.326191056483328,4.059004180255358
-17.327275818434764,4.05850585076766
-17.31838877393996,4.2130023799520435
-17.32398231600568,4.095226591363166
-17.334642356875825,3.9354785785385147
-17.339791472361153,3.8457622060153027
-17.34466695835441,3.784681377435097
-17.339544980588574,3.8827129358133825
-17.33381795693575,4.036623113637875
-17.32501592899636,4.204143087629801
-17.32428081675839,4.193384875370344
-17.33561128205772,3.9866532838144857
-17.34002464295233,3.876069632960656
-17.346784804512925,3.745078386099945
-17.339812969025687,3.8850222773841216
-17.346298989131775,3.7488588942540213
-17.337491015907645,3.888108727462119
-17.34602747238182,3.741519702322799
-17.32624094753929,4.1397160757997815
-17.329000869998747,4.069627012218257
-17.338126305637516,3.955619859343414
-17.349394272042,3.723322075017411
-17.34885926906677,3.6770856053420036
-17.348509911893526,3.6999370637459603
-17.349154709327674,3.701411330572498
-17.343049092658838,3.8274076648117417
-17.334392723549133,3.9542800414288406
-17.32282303448472,4.158413108569809
-17.32576394726285,4.063284940889501
-17.339846414506955,3.806640590837096
-17.333081027767665,3.8906809574053542
-17.337178305152346,3.851936216557994
-17.3392009872012,3.780556158990529
-17.332963266361553,3.8979539693134075
-17.33981501903165,3.7865542212813392
-17.34260008190757,3.713636844450621
-17.34568953839861,3.6706498825190006
-17.33458395556242,3.8577529403580715
-17.32350406115677,4.06654338910737
-17.326810613478937,3.990611945621321
-17.326993309579834,4.000073671439442
-17.324632619072943,3.9862768227546233
-17.323919212162945,4.004571108063086
-17.322652793095433,4.020475079629978
-17.316223086873435,4.134430847951442
-17.325510054826093,3.9916997230336198
-17.332097575992,3.8806314875222054
-17.33259866737667,3.8213123055336786
-17.323279374614224,4.054782449538129
-17.337992050320178,3.797633967273314
-17.344140944680465,3.661193150738832
-17.322892298903767,3.9925722172566442
-17.32301346762239,4.007940753995089
-17.326007143670957,3.965125419036204
-17.33383362753443,3.879690801520768
-17.33534468897215,3.8387287787682607
-17.342918024830954,3.6892693002209107
-17.330802219763086,3.8782725319700306
-17.328430175089544,3.9131816746629617
-17.332984276037912,3.813658655909172
-17.3350797744951,3.7684265747877834
-17.333837412189744,3.7688774813178365
-17.329023816767535,3.9010489659710244
-17.333202046176943,3.817411371063988
-17.335976752201855,3.7958041218811767
-17.337729271569938,3.796514156380572
-17.335222494796405,3.8279211652529828
-17.341893743890463,3.726185455848189
-17.3424910350835,3.724259094926464
-17.34417627927725,3.7400581364969314
-17.337886931000554,3.7907091131214585
-17.330284203315,3.934547061637316
-17.338385501905602,3.7858299700518536
-17.343067071922366,3.6842313303071093
-17.337065712613104,3.807028081517235
-17.328991042806713,3.9976612448745317
-17.34213526696782,3.7446520327296255
-17.32845549786259,4.002413267378301
-17.33412882800719,3.9214957660172924
-17.335490256360945,3.914569474913894
-17.334587865852598,4.006198350059819
-17.326876334847896,4.119974707041637
-17.336457689254544,3.9746729867867945
-17.341990138836472,3.9042904315522415
-17.353006653681703,3.688353872928692
-17.347513355544464,3.847348597627891
-17.349412461061025,3.8622540414465982
-17.332922116388126,4.119680231750848
-17.345736639136845,3.8701237151240866
-17.354565488711206,3.686559791404101
-17.339840752057697,3.9511337553627515
-17.344063697063834,3.906914584450213
-17.34641711527962,3.8595196549584587
-17.33738473395861,4.006607140642489
-17.340550522454155,4.0027020644349545
-17.352567714907046,3.791108333824487
-17.34229824420449,3.9757843986352492
-17.33640836832633,4.110452655585896
-17.340241682642066,4.034354375906099
-17.33922588453528,4.033430614325321
-17.346779821865738,3.9301721503609395
-17.351206512808016,3.855980535717502
-17.356211448297486,3.7307855945123833
-17.354028378830776,3.724001645293646
-17.343326123539647,3.878260396506667
-17.33789324189928,4.004345601418148
-17.338756912110604,3.9473515657539773
-17.33647354097921,4.00235644398839
-17.346913935520522,3.8286608532891644
-17.338337080190346,3.9632837821438254
-17.339674740439815,3.995873080985174
-17.34340527302814,3.9901957685913385
-17.347816492944787,3.8974853439031767
-17.354915783329684,3.7892018450976668
-17.341177957807865,4.0779962198633095
-17.343798234235496,4.060001229413357
-17.32990317449575,4.293724091103734
-17.32767224599375,4.343202263042382
-17.34705513634443,4.0137036270154
-17.340818942681,4.168747271793442
-17.338768100087787,4.228374344946939
-17.347062902546558,4.080371700908387
-17.346746507497578,4.086137761094235
-17.351542095038965,4.035769081409253
-17.351358621453983,4.032406495288417
-17.349640187571364,4.074456226259669
-17.35713736587088,3.904550237244948
-17.339883790664466,4.220598336424927
-17.349877332609985,4.029973864268365
-17.36116671546562,3.804542337756252
-17.363296823461276,3.742724767649113
-17.370522964088295,3.601768994205742
-17.36086153585622,3.7793697759229947
-17.35430564883186,3.932585901836806
-17.355877329557675,3.921536521068402
-17.361706286400345,3.8417379158701443
-17.366570445782617,3.732960786846293
-17.365517888299728,3.7048389376936974
-17.36416662056872,3.695468651331952
-17.35957394835604,3.771543622455483
-17.360033424566677,3.7240685584578266
-17.357371517308966,3.748317172511342
-17.34419562202753,3.97004936350851
-17.341942529563557,4.012930539321081
-17.340638479096988,4.04293385018827
-17.34516436263504,3.9501725326664627
-17.34259841278801,3.9831051556727957
-17.337069971723135,4.070956814841706
-17.336981013789693,4.061088419993375
-17.348520636458616,3.8474815451344124
-17.355989587891724,3.7384096326237968
-17.344674102510965,3.934872101150752
-17.348615212403683,3.854287141117637
-17.341648384602,3.9536266735853554
-17.33733548137196,4.03288864297044
-17.3468053583413,3.8686535047801733
-17.348490751337096,3.85899074161918
-17.350211193471782,3.865312313273821
-17.353710452796328,3.7967023184712763
-17.344813437457614,3.9322251507824206
-17.355468385347375,3.7201810144322005
-17.34855783375604,3.877120963201833
-17.34514150626218,3.9147039372615167
-17.359831313414556,3.66889141990088
-17.339012839094703,4.01935498224565
-17.338427559747785,4.045224273888179
-17.333777023872017,4.073243460287467
-17.326099747474046,4.228540798911317
-17.34041964161868,3.9648307682676447
-17.33727795230571,3.994423767519205
-17.349320170804454,3.7887219677245327
-17.34921773738293,3.7392424559504733
-17.354473769426917,3.6270169993436405
-17.34955613258988,3.6646554836292675
-17.341752018059225,3.8117669484063414
-17.334936231160803,3.9669410616666267
-17.34269194320265,3.853279583541459
-17.348686405553853,3.7326988987677145
-17.347648425621898,3.777205417314508
-17.347141715668005,3.8039769710273377
-17.337247208926108,3.9445564595574916
-17.33787482525998,3.9436503429766963
-17.338721580634818,3.941467270236925
-17.345083291026487,3.8234243914576234
-17.341381559893133,3.93763043857208
-17.326471733162816,4.210495950992838
-17.338628485290936,4.037374477525613
-17.338525744549216,4.0399107209198615
-17.341646349484265,3.9795910370438112
-17.34897768066249,3.814979930898777
-17.3474653581763,3.834021129475266
-17.35862559832079,3.65171756508018
-17.352127097380524,3.77137762515804
-17.347647454437112,3.867674831331122
-17.343813453456157,3.9675495628705577
-17.340998919302873,4.021613951283239
-17.340176795807896,4.082601212426616
-17.362567404953058,3.677385088062171
-17.359337188465055,3.7402447152060243
-17.364922752673053,3.621634810478406
-17.360504151562186,3.7431646474328137
-17.35626180150014,3.8008017123329307
-17.352866859851897,3.8673118223432517
-17.35262507302673,3.879929416883193
-17.348297546575157,3.9539815078866387
-17.348809952404043,3.975199576961189
-17.353714621951077,3.887951751044619
-17.353325715082917,3.9210612482696385
-17.344816737966323,4.100973499197211
-17.351065523906517,4.017374789731288
-17.361044386130104,3.8314649109698795
-17.36523271295778,3.785727415068149
-17.351807212584845,4.067081301683734
-17.344650355301685,4.161915471292302
-17.361790011557606,3.873516687759297
-17.34896017382339,4.078958320111936
-17.355385143940772,3.9845168706433944
-17.357115846030904,3.9248278159438597
-17.356561880110096,3.9663304258960803
-17.352692625642945,4.033972546616701
-17.354320115315065,4.001199038621669
-17.367773045762398,3.770769891961038
-17.356113673848675,3.961882418758297
-17.362797154505934,3.813240987067832
-17.363650237153244,3.8076599095431383
-17.36699401127301,3.735644006669293
-17.357803476948042,3.8856940723460807
-17.357042741213498,3.927963110289533
-17.358228452204266,3.8793204124622576
-17.354645451797385,3.9510260907169306
-17.356746561023524,3.9248868433801234
-17.359973338335415,3.8545283113088624
-17.354109214093352,3.964309615601972
-17.363401748556626,3.8380850956325494
-17.363345104038437,3.8308307787573037
-17.371437606429804,3.684360902240785
-17.36433764475031,3.785673800763063
-17.363358821261148,3.7991428480127856
-17.36618063905102,3.756070663652375
-17.37087736235066,3.676370497933154
-17.362838111931204,3.807786198658797
-17.368261510056936,3.6974118697448923
-17.364417813901223,3.74534317311104
-17.363837840453158,3.731218943291581
-17.37019594017473,3.613954034209998
-17.37293754291476,3.5411154158102467
-17.34980563208029,3.9620764636375965
-17.33834437645086,4.213933625959261
-17.35757698796051,3.876105974911039
-17.35045187918382,4.030967058673218
-17.353183858067982,4.00242524131341
-17.355970305039,3.935278998643014
-17.366376617046424,3.7522030953993584
-17.370808890595995,3.6454782538811004
-17.368515663923475,3.6400072537292822
-17.361869922825942,3.7723432135723014
-17.358548137733266,3.7724175412215155
-17.360122537428317,3.7125485696851985
-17.344419435156123,3.9482630399439187
-17.33730773692386,4.115213927351346
-17.35081479672088,3.8836167013011735
-17.34874935365674,3.9061556130632473
-17.354251912373982,3.882434345417572
-17.34912711055753,4.025162776233586
-17.352586653777095,3.980032712208756
-17.35247755179438,3.970946099243817
-17.360898868852296,3.771479056428574
-17.355869987760876,3.894991198371048
-17.360269350186382,3.86782961166501
-17.35207216840388,3.9495304111599796
-17.345645749347906,4.04768417138295
-17.344630333588103,4.0515356599336485
-17.34990723642138,3.924958851080723
-17.3537936669065,3.818571056070071
-17.356632139546843,3.762237903631272
-17.355730067201392,3.8291325663338593
-17.34430715034017,4.043455248314645
-17.356693921113088,3.797185669316574
-17.357862875759814,3.8138322451483937
-17.355861323791757,3.8417754888672997
-17.36110064644911,3.769077766747258
-17.362152835112724,3.676821288032671
-17.349664861136905,3.868450691236132
-17.342568383142503,3.943975470009471
-17.33895951354275,4.0271214288575745
-17.341588457024177,3.935064268887044
-17.34253724606165,3.8956692875315873
-17.342854878143946,3.902355121627717
-17.34740732666995,3.827857326728115
-17.36268242863775,3.555549739562765
-17.350526324294147,3.726606147844747
-17.350769100292915,3.738372227803148
-17.346564174389748,3.838182013680696
-17.33997968846507,3.9094499453667906
-17.337902127339877,3.968817862303998
-17.33309089225466,4.106093500627137
-17.341516655739905,3.962720290157361
-17.350493940823924,3.8353211230873847
-17.354380286044833,3.8150186380634756
-17.345608348593196,4.028495785943141
-17.342200766009444,4.094064174129019
-17.35133095116707,3.922869557806298
-17.34464150644112,4.051806093535536
-17.35053230928107,3.941447169516137
-17.348383114494276,3.9643849818106722
-17.35137234959688,3.878221679446254
-17.349492844305605,3.9280945071064997
-17.343019847404236,4.065573770400932
-17.35572110278826,3.8593300863425766
-17.348560974563267,3.963599535699023
-17.357413108458704,3.8534213309338345
-17.36081546681196,3.787113985002202
-17.357524134977144,3.8198585960160005
-17.35368251234299,3.857561543272889
-17.352452726317217,3.884246270089511
-17.363112673206775,3.686222859525904
-17.34613480150775,3.9608136096561193
-17.33848908833133,4.104679930162075
-17.351311652736527,3.8428072054409825
-17.347437159550875,3.914900756830494
-17.342546562014007,4.0631661443054705
-17.339170932059336,4.07841801593999
-17.356482362201312,3.7856083950985093
-17.364400056675578,3.6391613858516942
-17.34885039022364,3.8690987729458777
-17.35701883936466,3.731213884964595
-17.35023868939531,3.8909763455419393
-17.3539925948579,3.8377978987098498
-17.34097249085093,4.08952901600925
-17.3506704607145,3.9002297286245593
-17.351751528541214,3.8561298043301715
-17.34457183848633,3.9914209056177095
-17.347685551646464,3.9410094693218505
-17.345264352643145,3.976254417398865
-17.342569901690272,4.012116348343351
-17.35064941359593,3.8738550500308837
-17.34419301260722,3.9965622109820416
-17.345773484846077,4.025488423073564
-17.351389812254197,3.8904149965726087
-17.351902916269157,3.908128581218849
-17.348111955737718,3.941400488515629
-17.348457633338924,3.9280784905779593
-17.342806728106975,4.052174503311187
-17.340310264195463,4.120211664304221
-17.35306178733734,3.8912895809502994
-17.349436687119738,3.965524258359926
-17.343802684690065,4.056679533397767
-17.351483440658203,3.948239387854786
-17.33951647587164,4.178136586661398
-17.350940142959736,3.981562090790528
-17.350097545328786,3.964223463835326
-17.35231511001915,3.9376932385298176
-17.346366663432065,4.0457477527788015
-17.352603547379537,3.921248568751493
-17.357283624221996,3.8537156950513465
-17.35322338937213,3.9762025885436905
-17.3555495147606,3.9127354673140062
-17.3540677668183,3.968737235106471
-17.352117038499294,4.037189140895988
-17.36560503377727,3.778640294166192
-17.368317983086264,3.7445434986713395
-17.357359244456227,3.930388925223583
-17.355233402030105,3.9795951934792195
-17.372664385592635,3.6855908309001526
-17.353850866848667,3.9936872999992232
-17.363335096814946,3.8340062242881956
-17.35627385790371,3.9418807248033882
-17.357707261750804,3.921327548553171
-17.360527570389525,3.8503711141070482
-17.361606911463966,3.838805068538593
-17.36602770033076,3.756020210746964
-17.36097023104176,3.8694154644786156
-17.35747680103725,3.9422488999935412
-17.358755378859993,3.8831437478757986
-17.359451001633094,3.9109674528500054
-17.350599670915848,4.061614359971768
-17.367823920323133,3.7787882176227945
-17.362759495446415,3.8739455080151313
-17.373704200255904,3.7016977249197143
-17.364143334383733,3.9214133100660997
-17.35783151028339,4.015390899323493
-17.35337807476856,4.132710335817147
-17.35525661390532,4.113666772200581
-17.3678963953387,3.9155825882891517
-17.375438141020346,3.8096463368905864
-17.37616162281625,3.8198319182341285
-17.371342072270956,3.9346426467199493
-17.371355988851374,3.9069053856148797
-17.374770886040146,3.8380454182368777
-17.37225686030142,3.8836403488563858
-17.37266399924126,3.8953862515446245
-17.38325987253757,3.717661593680143
-17.38052910839184,3.75534538641499
-17.385449793313168,3.6950113830335862
-17.378719853103153,3.808710508492288
-17.3685269950924,4.043680603343468
-17.36130180025837,4.197213653704747
-17.36416120235025,4.150558189090285
-17.375013965542188,3.9520902807923246
-17.370700883021954,4.045750489001312
-17.375303401870323,3.906240058107568
-17.373466589778623,3.9443718866711124
-17.378877301855027,3.8259643713272786
-17.371963389319454,3.9282827543311956
-17.373120722745163,3.9329888405736457
-17.377362854669034,3.865857976093321
-17.378974119700658,3.828333780116803
-17.374819934529672,3.920719397133325
-17.37639840529352,3.8608702329500373
-17.376252152507643,3.89492017431818
-17.3867489588026,3.7359621004650743
-17.378871634356702,3.8693914450544065
-17.377771656231516,3.9207977950684576
-17.37597793877823,3.974467202370908
-17.364694040973284,4.201125061937125
-17.37092649866978,4.080648850023543
-17.383715003341926,3.852197993137906
-17.390713582359652,3.73278977815511
-17.38500540892994,3.868548232249734
-17.377679183981467,3.9614083886451756
-17.36945716023963,4.122511645640689
-17.379526300629365,3.9176531209508676
-17.376163027978176,3.9810110787973305
-17.380363968834676,3.9636519830299126
-17.38261962637942,3.970810964801995
-17.377670338000325,4.069303894991808
-17.38891137816322,3.854970644560117
-17.380878071930216,4.04536495655833
-17.379573911385258,4.077274124739964
-17.385979579960612,4.0213997957733385
-17.39075136441861,3.9306071148150483
-17.394841142130055,3.8747833732157626
-17.398138440258787,3.858801529057423
-17.407806162499238,3.67282340355008
-17.411662243213186,3.584409032591409
-17.409809496478946,3.635544982853405
-17.393522340725877,3.8855998689298046
-17.391257192489146,3.8930061153907367
-17.389537499561094,3.9365674416142804
-17.39927009315939,3.7558145418299524
-17.392515174686142,3.7940994871822826
-17.38515735629779,3.89925003279748
-17.38742751129862,3.865226671076404
-17.400765449748814,3.6268691904193093
-17.39190804942507,3.742111851926983
-17.385508644809992,3.850341947025723
-17.379333761682773,3.9132548200865562
-17.3802096067594,3.907743036797659
-17.38795779393426,3.718052088988003
-17.378165632415918,3.8497082803517007
-17.37416210147278,3.9316871327927063
-17.371872930362017,4.012812913180577
-17.37240779126648,4.0372394920190375
-17.377285498666584,3.980763710989923
-17.375535557348677,4.0213141705865025
-17.384099532506717,3.849833493354457
